business_id,date,time,hour,minute,second,name
q0-vbZBHYEF48DMBzZ88sQ,'2013-11-24,20:35:01',20,35,01',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-11-26,18:35:13',18,35,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-02,14:00:31',14,0,31',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-03,14:05:15',14,5,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-04,18:23:23',18,23,23',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-05,13:59:47',13,59,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-06,14:07:56',14,7,56',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-10,14:08:13',14,8,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-10,22:38:37',22,38,37',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-12,19:08:46',19,8,46',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-16,14:04:58',14,4,58',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-17,02:04:29',2,4,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-17,14:03:43',14,3,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-22,21:39:09',21,39,09',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-24,03:15:32',3,15,32',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-24,23:13:41',23,13,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2013-12-27,00:20:57',0,20,57',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-03,23:54:00',23,54,00',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-07,22:23:59',22,23,59',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-12,02:48:35',2,48,35',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-12,18:38:31',18,38,31',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-16,02:39:56',2,39,56',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-18,19:31:34',19,31,34',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-20,18:44:56',18,44,56',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-22,23:54:01',23,54,01',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-24,13:48:39',13,48,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-28,14:05:13',14,5,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-29,00:18:47',0,18,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-01-31,13:50:38',13,50,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-05,01:42:11',1,42,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-11,02:02:50',2,2,50',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-14,23:12:47',23,12,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-15,01:12:11',1,12,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-19,00:10:23',0,10,23',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-20,01:54:48',1,54,48',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-02-23,21:33:39',21,33,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-04,17:17:41',17,17,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-08,16:31:17',16,31,17',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-17,01:30:15',1,30,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-18,23:32:17',23,32,17',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-19,23:51:06',23,51,06',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-25,14:41:12',14,41,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-29,06:22:19',6,22,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-03-30,23:34:16',23,34,16',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-01,14:16:14',14,16,14',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-01,16:48:55',16,48,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-04,14:22:05',14,22,05',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-06,16:42:43',16,42,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-06,23:43:49',23,43,49',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-07,18:50:02',18,50,02',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-13,00:22:16',0,22,16',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-13,15:34:10',15,34,10',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-16,23:21:05',23,21,05',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-22,17:14:53',17,14,53',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-04-27,17:03:43',17,3,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-03,21:43:19',21,43,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-06,14:36:45',14,36,45',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-08,23:03:19',23,3,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-10,23:25:49',23,25,49',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-11,23:29:01',23,29,01',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-13,00:22:38',0,22,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-18,16:33:24',16,33,24',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-19,19:29:26',19,29,26',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-22,14:27:51',14,27,51',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-22,15:27:12',15,27,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-28,18:06:19',18,6,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-05-31,20:14:39',20,14,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-01,21:59:31',21,59,31',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-04,01:43:12',1,43,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-04,14:28:22',14,28,22',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-05,02:41:12',2,41,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-07,23:10:59',23,10,59',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-08,17:16:12',17,16,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-13,03:07:34',3,7,34',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-17,20:20:05',20,20,05',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-06-28,01:06:54',1,6,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-02,02:00:11',2,0,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-03,22:38:56',22,38,56',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-11,22:54:18',22,54,18',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-15,19:21:33',19,21,33',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-16,20:49:38',20,49,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-20,02:20:54',2,20,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-07-27,22:54:16',22,54,16',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-08-01,04:38:41',4,38,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-08-07,02:04:30',2,4,30',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-08-11,22:40:55',22,40,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-08-17,00:23:22',0,23,22',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-08-23,23:32:11',23,32,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-09-13,21:49:20',21,49,20',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-09-16,21:55:00',21,55,00',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-09-29,23:54:48',23,54,48',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-10-09,23:37:52',23,37,52',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-10-10,18:25:15',18,25,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-10-25,18:38:26',18,38,26',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-10-28,19:47:23',19,47,23',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-12-04,18:25:15',18,25,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-12-05,23:13:44',23,13,44',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2014-12-28,16:22:10',16,22,10',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-05,21:24:53',21,24,53',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-11,18:08:21',18,8,21',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-18,20:13:10',20,13,10',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-20,21:15:55',21,15,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-27,00:19:07',0,19,07',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-01-31,23:26:29',23,26,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-08,19:04:09',19,4,09',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-09,23:06:11',23,6,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-10,18:52:49',18,52,49',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-16,02:47:11',2,47,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-17,18:39:54',18,39,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-02-26,22:32:35',22,32,35',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-03-11,22:29:17',22,29,17',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-03-15,23:03:16',23,3,16',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-03-31,19:47:10',19,47,10',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-04-13,12:06:09',12,6,09',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-04-26,16:52:21',16,52,21',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-05-25,03:12:55',3,12,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-06-01,17:04:32',17,4,32',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-06-23,18:02:59',18,2,59',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-06-24,00:36:07',0,36,07',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-07-16,01:17:11',1,17,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-07-19,23:39:02',23,39,02',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-07-20,19:18:33',19,18,33',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-07-29,00:31:01',0,31,01',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-08-21,15:42:38',15,42,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-09-29,23:38:51',23,38,51',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-10-03,23:09:46',23,9,46',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-10-12,22:42:25',22,42,25',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-10-18,16:45:00',16,45,00',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-10-25,16:25:39',16,25,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-11-11,01:24:04',1,24,04',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-11-22,19:51:35',19,51,35',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-11-25,01:13:52',1,13,52',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-12-12,23:47:47',23,47,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-12-14,19:16:47',19,16,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-12-21,21:46:23',21,46,23',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2015-12-28,21:45:58',21,45,58',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-01-03,18:24:21',18,24,21',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-01-06,00:39:42',0,39,42',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-02-11,03:30:17',3,30,17',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-02-25,02:30:34',2,30,34',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-04-06,00:15:40',0,15,40',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-04-16,02:01:53',2,1,53',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-04-21,13:02:54',13,2,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-05-26,01:26:27',1,26,27',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-06-01,01:02:57',1,2,57',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-06-28,02:45:19',2,45,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-06-28,14:36:33',14,36,33',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-07-04,00:01:29',0,1,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-07-09,18:17:48',18,17,48',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-09-09,06:24:04',6,24,04',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-10-28,01:13:17',1,13,17',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-11-10,19:01:38',19,1,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-12-05,00:32:41',0,32,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-12-24,04:14:19',4,14,19',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2016-12-24,19:02:54',19,2,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-01-01,21:01:39',21,1,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-01-15,21:56:06',21,56,06',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-01-29,23:51:43',23,51,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-02-07,00:50:11',0,50,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-03-16,00:41:22',0,41,22',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-04-29,00:09:51',0,9,51',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-04-30,16:34:43',16,34,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-05-08,23:15:39',23,15,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-05-20,23:52:20',23,52,20',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-05-28,01:17:15',1,17,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-06-10,23:03:55',23,3,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-07-17,00:58:44',0,58,44',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-08-06,02:22:18',2,22,18',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-08-07,01:33:31',1,33,31',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-09-09,22:19:26',22,19,26',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-10-12,01:58:48',1,58,48',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-10-29,21:09:05',21,9,05',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-11-03,14:23:11',14,23,11',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-11-21,04:56:30',4,56,30',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-11-25,17:35:21',17,35,21',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-12-03,21:26:44',21,26,44',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-12-05,02:51:29',2,51,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-12-11,20:03:13',20,3,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-12-16,19:27:15',19,27,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2017-12-23,15:01:54',15,1,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-01-04,01:41:52',1,41,52',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-01-17,02:30:55',2,30,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-01-22,21:30:02',21,30,02',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-02-20,23:48:06',23,48,06',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-02-22,00:13:40',0,13,40',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-02-24,00:28:03',0,28,03',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-02-27,23:53:54',23,53,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-03-24,15:44:21',15,44,21',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-03-24,17:29:04',17,29,04',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-04-01,05:00:41',5,0,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-05-02,21:16:29',21,16,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-05-29,21:07:25',21,7,25',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-07-09,21:37:09',21,37,09',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-07-24,13:51:22',13,51,22',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-08-01,21:32:50',21,32,50',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-08-31,21:35:02',21,35,02',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-09-09,14:55:57',14,55,57',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-09-17,23:57:30',23,57,30',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-09-27,20:23:04',20,23,04',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-10-03,20:42:54',20,42,54',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-10-16,21:57:33',21,57,33',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-10-22,21:15:33',21,15,33',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-10-29,21:14:25',21,14,25',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-11-26,21:00:58',21,0,58',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-12-05,21:12:41',21,12,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-12-12,21:22:53',21,22,53',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2018-12-24,19:54:36',19,54,36',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-01-14,20:32:07',20,32,07',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-02-02,15:11:32',15,11,32',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-02-21,21:01:12',21,1,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-03-29,20:23:18',20,23,18',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-04-21,15:55:32',15,55,32',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-05-01,19:21:56',19,21,56',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-05-17,21:05:47',21,5,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-06-05,20:34:47',20,34,47',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-07-16,01:52:13',1,52,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-08-01,21:47:44',21,47,44',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-08-23,21:32:13',21,32,13',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-08-30,22:18:51',22,18,51',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-09-25,03:57:38',3,57,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-10-14,15:50:20',15,50,20',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-11-06,19:53:55',19,53,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-11-08,14:39:41',14,39,41',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-11-10,01:07:03',1,7,03',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-11-22,20:22:50',20,22,50',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-12-04,20:42:50',20,42,50',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-12-15,19:45:55',19,45,55',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2019-12-16,00:27:51',0,27,51',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-01-04,01:47:57',1,47,57',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-01-07,12:54:01',12,54,01',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-01-24,01:48:52',1,48,52',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-02-02,01:08:31',1,8,31',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-02-05,21:09:38',21,9,38',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-02-09,22:49:14',22,49,14',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-02-23,18:14:08',18,14,08',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-02-29,18:56:42',18,56,42',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-03-01,00:22:05',0,22,05',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-04-19,14:26:43',14,26,43',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-05-14,14:37:28',14,37,28',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-05-25,18:04:30',18,4,30',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-06-28,13:20:16',13,20,16',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-07-04,15:41:58',15,41,58',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-07-11,13:44:45',13,44,45',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-07-12,14:29:44',14,29,44',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-07-21,16:34:08',16,34,08',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-07-26,22:20:22',22,20,22',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-02,14:27:29',14,27,29',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-05,00:37:49',0,37,49',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-12,02:51:28',2,51,28',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-19,00:12:39',0,12,39',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-26,02:56:15',2,56,15',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-26,22:17:36',22,17,36',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-28,14:52:25',14,52,25',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-08-29,02:31:07',2,31,07',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-09-04,13:01:12',13,1,12',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-09-17,13:04:34',13,4,34',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-09-23,00:31:25',0,31,25',Fry's Food & Drug
q0-vbZBHYEF48DMBzZ88sQ,'2020-11-21,00:42:41',0,42,41',Fry's Food & Drug
